patent_id	citation_sequence	citation_patent_id	citation_date	record_name	wipo_kind	citation_category
11565263	84	9410150	2016-08-01	Brenner et al.	B2	cited by applicant
11565263	92	9562837	2017-02-01	Link	B2	cited by applicant
11565263	94	9623384	2017-04-01	Hindson et al.	B2	cited by applicant
11565263	97	9683792	2017-06-01	Possinger et al.	B2	cited by applicant
11565263	105	9764322	2017-09-01	Hiddessen et al.	B2	cited by applicant
11565263	108	9896722	2018-02-01	Link	B2	cited by applicant
11565263	116	10357771	2019-07-01	Bharadwaj et al.	B2	cited by applicant
11565263	118	10549279	2020-02-01	Bharadwaj et al.	B2	cited by applicant
11565263	119	10583440	2020-03-01	Bharadwaj et al.	B2	cited by applicant
11565263	120	10610865	2020-04-01	Bharadwaj et al.	B2	cited by applicant
11565263	123	10766032	2020-09-01	Bharadwaj et al.	B2	cited by applicant
11565263	124	10821442	2020-11-01	Bharadwaj et al.	B2	cited by applicant
11565263	125	10898900	2021-01-01	Bharadwaj et al.	B2	cited by applicant
11565268	0	9404151	2016-08-01	Chandra	B2	cited by applicant
11566275	3	10597698	2020-03-01	Bailey et al.	B2	cited by applicant
11566278	28	8697363	2014-04-01	Mir et al.	B2	cited by applicant
11566278	30	10144950	2018-12-01	Nolan	B2	cited by applicant
11566278	32	10626442	2020-04-01	Nolan	B2	cited by applicant
11566278	33	10982256	2021-04-01	Nolan	B2	cited by applicant
11566278	35	10995362	2021-05-01	Dallett et al.	B2	cited by applicant
11572427	13	9139665	2015-09-01	Fonnum et al.	B2	cited by applicant
11572427	14	9139666	2015-09-01	Fonnum et al.	B2	cited by applicant
11572427	15	9156925	2015-10-01	Fonnum et al.	B2	cited by applicant
11572427	16	9243085	2016-01-01	Fonnum et al.	B2	cited by applicant
11572427	17	9487603	2016-11-01	Fonnum et al.	B2	cited by applicant
11572427	20	10202473	2019-02-01	Fonnum et al.	B2	cited by applicant
11572585	8	5891625	1999-04-01	Buchardt et al.	A	cited by applicant
11572585	10	5928907	1999-07-01	Woudenberg et al.	A	cited by applicant
11572585	13	5972610	1999-10-01	Buchardt et al.	A	cited by applicant
11572585	14	6015674	2000-01-01	Woudenberg et al.	A	cited by applicant
11572585	15	6027889	2000-02-01	Barany et al.	A	cited by applicant
11572585	16	6030813	2000-02-01	Ellis et al.	A	cited by applicant
11572585	20	6174670	2001-01-01	Wittwer et al.	B1	cited by applicant
11572585	29	6548250	2003-04-01	Sorge	B1	cited by applicant
11572585	31	6589743	2003-07-01	Sorge	B2	cited by applicant
11572585	38	6814934	2004-11-01	Higuchi	B1	cited by applicant
11572585	39	6818420	2004-11-01	Chou et al.	B2	cited by applicant
11572585	41	7160997	2007-01-01	Chou et al.	B2	cited by applicant
11572585	44	9512473	2016-12-01	Chen et al.	B2	cited by applicant
11572585	45	9534255	2017-01-01	Chen et al.	B2	cited by applicant
11572585	46	10081833	2018-09-01	Chen et al.	B2	cited by applicant
11572585	47	10570459	2020-02-01	Chen	B2	cited by examiner
11572585	48	10689694	2020-06-01	Chen	B2	cited by examiner
11572591	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
11572591	1	4683202	1987-07-01	Mullis	A	cited by applicant
11572591	4	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
11572591	5	5487972	1996-01-01	Gelfand et al.	A	cited by applicant
11572591	6	5804375	1998-09-01	Gelfand et al.	A	cited by applicant
11572591	8	6214979	2001-04-01	Gelfand et al.	B1	cited by applicant
11579086	0	11094396	2021-08-01	Uten	B2	cited by examiner
11584925	1	6090592	2000-07-01	Adams et al.	A	cited by applicant
11590489	5	11278881	2022-03-01	Di Carlo	B2	cited by applicant
11591645	0	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
11591645	3	5691142	1997-11-01	Dahlberg et al.	A	cited by applicant
11591645	6	6001611	1999-12-01	Will	A	cited by examiner
11591645	9	6117635	2000-09-01	Nazarenko et al.	A	cited by applicant
11591645	10	6174670	2001-01-01	Wittwer et al.	B1	cited by applicant
11591645	12	6323337	2001-11-01	Singer	B1	cited by examiner
11591645	17	7348141	2008-03-01	French et al.	B2	cited by applicant
11597966	39	8703652	2014-04-01	Quake et al.	B2	cited by applicant
11597966	40	8999644	2015-04-01	Hall et al.	B2	cited by applicant
11597966	41	9845497	2017-12-01	Quake et al.	B2	cited by applicant
11603558	3	5928905	1999-07-01	Stemmer et al.	A	cited by applicant
11603558	4	6033881	2000-03-01	Himmler et al.	A	cited by applicant
11603558	5	6090552	2000-07-01	Nazarenko et al.	A	cited by applicant
11603558	8	6620597	2003-09-01	Chen et al.	B1	cited by applicant
11603558	31	9551027	2017-01-01	Belhocine	B2	cited by examiner
11603561	0	9580749	2017-02-01	Mao et al.	B2	cited by applicant
11607689	0	6143496	2000-11-01	Brown et al.	A	cited by applicant
11607689	11	8278071	2012-10-01	Brown et al.	B2	cited by applicant
11607689	14	8399198	2013-03-01	Hiddessen et al.	B2	cited by applicant
11607689	16	8709762	2014-04-01	Hindson	B2	cited by applicant
11607689	20	8841093	2014-09-01	Takahashi et al.	B2	cited by applicant
11607689	27	9074242	2015-07-01	Larson et al.	B2	cited by applicant
11607689	28	9127310	2015-09-01	Larson et al.	B2	cited by applicant
11607689	30	9156010	2015-10-01	Colston et al.	B2	cited by applicant
11607689	32	9216392	2015-12-01	Hindson et al.	B2	cited by applicant
11607689	33	9222115	2015-12-01	Marble et al.	B2	cited by applicant
11607689	34	9243288	2016-01-01	Ness et al.	B2	cited by applicant
11607689	35	9248417	2016-02-01	Hindson et al.	B2	cited by applicant
11607689	36	9273308	2016-03-01	Link et al.	B2	cited by applicant
11607689	37	9366632	2016-06-01	Link et al.	B2	cited by applicant
11607689	38	9441266	2016-09-01	Larson et al.	B2	cited by applicant
11607689	42	9562837	2017-02-01	Link	B2	cited by applicant
11607689	44	9752141	2017-09-01	Link et al.	B2	cited by applicant
11607689	46	11123740	2021-09-01	Youngbull et al.	B2	cited by applicant
11608518	1	8679745	2014-03-01	Ballhause et al.	B2	cited by applicant
11608518	8	8962246	2015-02-01	Ballhause et al.	B2	cited by applicant
11608518	56	10706957	2020-07-01	Lo et al.	B2	cited by applicant
11612892	11	5314809	1994-05-01	Erlich et al.	A	cited by applicant
11612892	17	5587128	1996-12-01	Wilding et al.	A	cited by applicant
11612892	19	5720923	1998-02-01	Haff et al.	A	cited by applicant
11612892	21	5779977	1998-07-01	Haff et al.	A	cited by applicant
11612892	22	5827480	1998-10-01	Haff et al.	A	cited by applicant
11612892	25	5928907	1999-07-01	Woudenberg et al.	A	cited by applicant
11612892	27	5972716	1999-10-01	Ragusa et al.	A	cited by applicant
11612892	29	5994056	1999-11-01	Higuchi	A	cited by applicant
11612892	30	6033880	2000-03-01	Haff et al.	A	cited by applicant
11612892	36	6143496	2000-11-01	Brown et al.	A	cited by applicant
11612892	38	6171785	2001-01-01	Higuchi	B1	cited by applicant
11612892	46	6303343	2001-10-01	Kopf-Sill	B1	cited by applicant
11612892	49	6391559	2002-05-01	Brown et al.	B1	cited by applicant
11612892	50	6440706	2002-08-01	Vogelstein et al.	B1	cited by applicant
11612892	59	6551841	2003-04-01	Wilding et al.	B1	cited by applicant
11612892	70	6753147	2004-06-01	Vogelstein et al.	B2	cited by applicant
11612892	74	6814934	2004-11-01	Higuchi	B1	cited by applicant
11612892	95	7198897	2007-04-01	Wangh et al.	B2	cited by applicant
11612892	97	7244567	2007-07-01	Chen et al.	B2	cited by applicant
11612892	107	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
11612892	120	7842457	2010-11-01	Berka et al.	B2	cited by applicant
11612892	121	8399198	2013-03-01	Hiddessen et al.	B2	cited by applicant
11612892	126	9623384	2017-04-01	Hindson et al.	B2	cited by applicant
11612892	127	10512910	2019-12-01	Colston, Jr. et al.	B2	cited by applicant
11612893	5	7998708	2011-08-01	Handique et al.	B2	cited by applicant
11612893	6	8018593	2011-09-01	Tan et al.	B2	cited by applicant
11612893	8	8222023	2012-07-01	Battrell et al.	B2	cited by applicant
11612893	11	8720036	2014-05-01	Selden et al.	B2	cited by applicant
11612893	14	10821445	2020-11-01	Selden	B2	cited by examiner
11612894	5	7998708	2011-08-01	Handique et al.	B2	cited by applicant
11612894	6	8018593	2011-09-01	Tan et al.	B2	cited by applicant
11612894	8	8222023	2012-07-01	Battrell et al.	B2	cited by applicant
11612894	11	8720036	2014-05-01	Selden	B2	cited by examiner
11612894	14	9314795	2016-04-01	Selden	B2	cited by examiner
11612894	16	10821445	2020-11-01	Selden	B2	cited by examiner
11613777	0	6358679	2002-03-01	Heid	B1	cited by examiner
11618027	0	9404151	2016-08-01	Chandra	B2	cited by examiner
11618030	0	6143496	2000-11-01	Brown et al.	A	cited by applicant
11618030	11	8278071	2012-10-01	Brown et al.	B2	cited by applicant
11618030	14	8399198	2013-03-01	Hiddessen et al.	B2	cited by applicant
11618030	16	8709762	2014-04-01	Hindson	B2	cited by applicant
11618030	20	8841093	2014-09-01	Takahashi et al.	B2	cited by applicant
11618030	27	9074242	2015-07-01	Larson et al.	B2	cited by applicant
11618030	28	9127310	2015-09-01	Larson et al.	B2	cited by applicant
11618030	30	9156010	2015-10-01	Colston et al.	B2	cited by applicant
11618030	32	9216392	2015-12-01	Hindson et al.	B2	cited by applicant
11618030	33	9222115	2015-12-01	Marble et al.	B2	cited by applicant
11618030	34	9243288	2016-01-01	Ness et al.	B2	cited by applicant
11618030	35	9248417	2016-02-01	Hindson et al.	B2	cited by applicant
11618030	36	9273308	2016-03-01	Link et al.	B2	cited by applicant
11618030	37	9366632	2016-06-01	Link et al.	B2	cited by applicant
11618030	38	9441266	2016-09-01	Larson et al.	B2	cited by applicant
11618030	42	9562837	2017-02-01	Link	B2	cited by applicant
11618030	44	9752141	2017-09-01	Link et al.	B2	cited by applicant
11618030	46	11123740	2021-09-01	Youngbull et al.	B2	cited by applicant
11618030	47	11413616	2022-08-01	Youngbull et al.	B2	cited by applicant
11633739	11	5314809	1994-05-01	Erlich et al.	A	cited by applicant
11633739	17	5587128	1996-12-01	Wilding et al.	A	cited by applicant
11633739	19	5720923	1998-02-01	Haff et al.	A	cited by applicant
11633739	21	5779977	1998-07-01	Haff et al.	A	cited by applicant
11633739	22	5827480	1998-10-01	Haff et al.	A	cited by applicant
11633739	25	5928907	1999-07-01	Woudenberg et al.	A	cited by applicant
11633739	27	5972716	1999-10-01	Ragusa et al.	A	cited by applicant
11633739	29	5994056	1999-11-01	Higuchi	A	cited by applicant
11633739	30	6033880	2000-03-01	Haff et al.	A	cited by applicant
11633739	36	6143496	2000-11-01	Brown et al.	A	cited by applicant
11633739	38	6171785	2001-01-01	Higuchi	B1	cited by applicant
11633739	46	6303343	2001-10-01	Kopf-Sill	B1	cited by applicant
11633739	49	6391559	2002-05-01	Brown et al.	B1	cited by applicant
11633739	50	6440706	2002-08-01	Vogelstein et al.	B1	cited by applicant
11633739	59	6551841	2003-04-01	Wilding et al.	B1	cited by applicant
11633739	70	6753147	2004-06-01	Vogelstein et al.	B2	cited by applicant
11633739	74	6814934	2004-11-01	Higuchi	B1	cited by applicant
11633739	95	7198897	2007-04-01	Wangh et al.	B2	cited by applicant
11633739	97	7244567	2007-07-01	Chen et al.	B2	cited by applicant
11633739	107	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
11633739	120	7842457	2010-11-01	Berka et al.	B2	cited by applicant
11633739	121	8399198	2013-03-01	Hiddessen et al.	B2	cited by applicant
11633739	126	9623384	2017-04-01	Hindson et al.	B2	cited by applicant
11633739	127	10512910	2019-12-01	Colston, Jr. et al.	B2	cited by applicant
11634730	58	11332719	2022-05-01	Zhang et al.	B2	cited by applicant
11634752	28	8697363	2014-04-01	Mir et al.	B2	cited by applicant
11634752	30	10144950	2018-12-01	Nolan	B2	cited by applicant
11634752	32	10626442	2020-04-01	Nolan	B2	cited by applicant
11634752	33	10982256	2021-04-01	Nolan	B2	cited by applicant
11634752	35	10995362	2021-05-01	Dallett et al.	B2	cited by applicant
11634757	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
11634757	1	4683202	1987-07-01	Mullis	A	cited by applicant
11634760	0	5679512	1997-10-01	Laney et al.	A	cited by applicant
11634770	1	7270981	2007-09-01	Armes	B2	cited by applicant
11634770	2	7399590	2008-07-01	Piepenburg	B2	cited by applicant
11634770	4	7666598	2010-02-01	Piepenburg	B2	cited by applicant
11634770	7	9617586	2017-04-01	Maples	B2	cited by applicant
11634770	8	9689031	2017-06-01	Maples	B2	cited by applicant
11634770	9	10851406	2020-12-01	Maples	B2	cited by examiner
11634782	0	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
11634782	1	5487972	1996-01-01	Gelfand et al.	A	cited by applicant
11634782	3	5804375	1998-09-01	Gelfand et al.	A	cited by applicant
11634782	4	5994056	1999-11-01	Higuchi	A	cited by applicant
11634782	5	6171785	2001-01-01	Higuchi	B1	cited by applicant
11639517	4	5200314	1993-04-01	Urdea	A	cited by applicant
11639517	62	6440706	2002-08-01	Vogelstein et al.	B1	cited by applicant
11639517	79	6753147	2004-06-01	Vogelstein et al.	B2	cited by applicant
11639517	82	6849404	2005-02-01	Park et al.	B2	cited by applicant
11639517	84	6858412	2005-02-01	Willis et al.	B2	cited by applicant
11639517	96	7432055	2008-10-01	Pemov et al.	B2	cited by applicant
11639517	104	7718403	2010-05-01	Kamberov et al.	B2	cited by applicant
11639517	108	7824889	2010-11-01	Vogelstein et al.	B2	cited by applicant
11639517	109	7915015	2011-03-01	Vogelstein et al.	B2	cited by applicant
11639517	110	7985546	2011-07-01	Church et al.	B2	cited by applicant
11639517	116	8206913	2012-06-01	Kamberov et al.	B1	cited by applicant
11639517	118	8298767	2012-10-01	Brenner et al.	B2	cited by applicant
11639517	126	8535889	2013-09-01	Larson et al.	B2	cited by applicant
11639517	127	8563274	2013-10-01	Brenner et al.	B2	cited by applicant
11639517	129	8679756	2014-03-01	Brenner et al.	B1	cited by applicant
11639517	137	8835358	2014-09-01	Fodor et al.	B2	cited by applicant
11639517	138	8841071	2014-09-01	Link	B2	cited by applicant
11639517	143	9228229	2016-01-01	Olson et al.	B2	cited by applicant
11639517	145	9290808	2016-03-01	Fodor et al.	B2	cited by applicant
11639517	146	9290809	2016-03-01	Fodor et al.	B2	cited by applicant
11639517	159	9708659	2017-07-01	Fodor et al.	B2	cited by applicant
11639517	162	9816137	2017-11-01	Fodor et al.	B2	cited by applicant
11639517	163	9845502	2017-12-01	Fodor et al.	B2	cited by applicant
11639517	178	10047394	2018-08-01	Fodor et al.	B2	cited by applicant
11639517	179	10059991	2018-08-01	Fodor et al.	B2	cited by applicant
11639517	183	10202641	2019-02-01	Shum	B2	cited by applicant
11639517	184	10202646	2019-02-01	Fodor et al.	B2	cited by applicant
11639517	201	10392661	2019-08-01	Fodor et al.	B2	cited by applicant
11639517	205	10619203	2020-04-01	Fodor et al.	B2	cited by applicant
11639527	24	5876978	1999-03-01	Willey et al.	A	cited by applicant
11639527	57	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
11643681	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
11643681	1	4683202	1987-07-01	Mullis	A	cited by applicant
11643681	2	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
11643681	10	5498392	1996-03-01	Wilding et al.	A	cited by applicant
11643681	14	5587128	1996-12-01	Wilding et al.	A	cited by applicant
11643681	19	5656493	1997-08-01	Mullis et al.	A	cited by applicant
11643681	22	5720923	1998-02-01	Haff et al.	A	cited by applicant
11643681	24	5773258	1998-06-01	Birch et al.	A	cited by applicant
11643681	25	5779977	1998-07-01	Haff et al.	A	cited by applicant
11643681	27	5827480	1998-10-01	Haff et al.	A	cited by applicant
11643681	28	5866345	1999-02-01	Wilding et al.	A	cited by applicant
11643681	30	5955029	1999-09-01	Wilding et al.	A	cited by applicant
11643681	32	6015674	2000-01-01	Woudenberg et al.	A	cited by applicant
11643681	33	6033880	2000-03-01	Haff et al.	A	cited by applicant
11643681	41	6184029	2001-02-01	Wilding et al.	B1	cited by applicant
11643681	46	6303343	2001-10-01	Kopf-sill	B1	cited by applicant
11643681	61	6524830	2003-02-01	Kopf-sill	B2	cited by applicant
11643681	65	6551841	2003-04-01	Wilding et al.	B1	cited by applicant
11643681	72	6660517	2003-12-01	Wilding et al.	B1	cited by applicant
11643681	74	6677151	2004-01-01	Sandell	B2	cited by applicant
11643681	80	6814934	2004-11-01	Higuchi	B1	cited by applicant
11643681	85	7008789	2006-03-01	Gambini et al.	B2	cited by applicant
11643681	86	7030340	2006-04-01	Knoche	B2	cited by applicant
11643681	89	7133726	2006-11-01	Atwood et al.	B1	cited by applicant
11643681	91	7183103	2007-03-01	Gambini et al.	B2	cited by applicant
11643681	93	7311794	2007-12-01	Joseph et al.	B2	cited by applicant
11643681	102	9132427	2015-09-01	Joseph et al.	B2	cited by applicant
11643682	0	5001050	1991-03-01	Blanco et al.	A	cited by applicant
11643682	1	5198543	1993-03-01	Blanco et al.	A	cited by applicant
11643682	17	8835358	2014-09-01	Fodor et al.	B2	cited by applicant
11643682	22	10450562	2019-10-01	Brown	B2	cited by applicant
11643682	23	11214798	2022-01-01	Brown	B2	cited by applicant
11643696	7	8673560	2014-03-01	Leamon et al.	B2	cited by applicant
11648551	157	9630182	2017-04-01	Egan et al.	B2	cited by applicant
11648561	7	5750338	1998-05-01	Collins et al.	A	cited by applicant
11648561	37	7323140	2008-01-01	Handique et al.	B2	cited by applicant
11648561	67	7998708	2011-08-01	Handique et al.	B2	cited by applicant
11648561	87	8273308	2012-09-01	Handique et al.	B2	cited by applicant
11648561	92	8323900	2012-12-01	Handique et al.	B2	cited by applicant
11648561	104	8470586	2013-06-01	Wu et al.	B2	cited by applicant
11648561	115	8709787	2014-04-01	Handique	B2	cited by applicant
11648561	118	8852862	2014-10-01	Wu et al.	B2	cited by applicant
11648561	120	9050594	2015-06-01	Williams et al.	B2	cited by applicant
11648561	121	9101930	2015-08-01	Williams et al.	B2	cited by applicant
11648561	124	9339812	2016-05-01	Williams et al.	B2	cited by applicant
11648561	129	9738887	2017-08-01	Williams et al.	B2	cited by applicant
11648561	131	10364456	2019-07-01	Wu et al.	B2	cited by applicant
11648561	132	10443088	2019-10-01	Wu et al.	B1	cited by applicant
11648561	133	10494663	2019-12-01	Wu et al.	B1	cited by applicant
11648561	135	10604788	2020-03-01	Wu et al.	B2	cited by applicant
11649487	3	5928905	1999-07-01	Stemmer et al.	A	cited by applicant
11649487	4	6033881	2000-03-01	Himmler et al.	A	cited by applicant
11649487	5	6090552	2000-07-01	Nazarenko et al.	A	cited by applicant
11649487	8	6620597	2003-09-01	Chen et al.	B1	cited by applicant
11649487	31	9725760	2017-08-01	Belhocine	B2	cited by examiner
11655467	5	5750338	1998-05-01	Collins et al.	A	cited by applicant
11655467	31	7323140	2008-01-01	Handique et al.	B2	cited by applicant
11655467	51	7998708	2011-08-01	Handique et al.	B2	cited by applicant
11655467	70	8273308	2012-09-01	Handique et al.	B2	cited by applicant
11655467	74	8323900	2012-12-01	Handique et al.	B2	cited by applicant
11655467	83	8470586	2013-06-01	Wu et al.	B2	cited by applicant
11655467	91	8709787	2014-04-01	Handique	B2	cited by applicant
11655467	92	9101930	2015-08-01	Williams et al.	B2	cited by applicant
11655467	95	9738887	2017-08-01	Williams et al.	B2	cited by applicant
11655467	97	10364456	2019-07-01	Wu et al.	B2	cited by applicant
11655467	98	10443088	2019-10-01	Wu et al.	B1	cited by applicant
11655467	99	10494663	2019-12-01	Wu et al.	B1	cited by applicant
11655467	101	10604788	2020-03-01	Wu et al.	B2	cited by applicant
11655499	9	5994056	1999-11-01	Higuchi	A	cited by applicant
11655499	10	6033880	2000-03-01	Haff et al.	A	cited by applicant
11655499	27	7115400	2006-10-01	Adessi et al.	B1	cited by applicant
11655499	32	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
11655499	34	7622076	2009-11-01	Davies et al.	B2	cited by applicant
11655499	41	7842457	2010-11-01	Berka et al.	B2	cited by applicant
11655499	42	7910354	2011-03-01	Drmanac et al.	B2	cited by applicant
11655499	43	7927797	2011-04-01	Nobile et al.	B2	cited by applicant
11655499	51	8298767	2012-10-01	Brenner et al.	B2	cited by applicant
11655499	58	8835358	2014-09-01	Fodor et al.	B2	cited by applicant
11655499	65	9029085	2015-05-01	Agresti et al.	B2	cited by applicant
11655499	68	9126160	2015-09-01	Ness et al.	B2	cited by applicant
11655499	69	9156010	2015-10-01	Colston et al.	B2	cited by applicant
11655499	71	9216392	2015-12-01	Hindson et al.	B2	cited by applicant
11655499	74	9290808	2016-03-01	Fodor et al.	B2	cited by applicant
11655499	85	9623384	2017-04-01	Hindson et al.	B2	cited by applicant
11655499	91	9764322	2017-09-01	Hiddessen et al.	B2	cited by applicant
11655499	97	9957558	2018-05-01	Leamon et al.	B2	cited by applicant
11655499	109	10357771	2019-07-01	Bharadwaj et al.	B2	cited by applicant
11655499	115	10549279	2020-02-01	Bharadwaj et al.	B2	cited by applicant
11655510	2	6207372	2001-03-01	Shuber	B1	cited by examiner
11655510	3	8323897	2012-12-01	Andersen	B2	cited by examiner
11656179	10	7148043	2006-12-01	Kordunsky	B2	cited by applicant
11656179	11	7749736	2010-07-01	Kordunsky et al.	B2	cited by applicant
11661628	1	5104792	1992-04-01	Silver et al.	A	cited by applicant
11661628	2	5106727	1992-04-01	Hartley et al.	A	cited by applicant
11661628	6	5554516	1996-09-01	Kacian et al.	A	cited by applicant
11661628	9	5731171	1998-03-01	Bohlander	A	cited by applicant
11661628	19	5994058	1999-11-01	Senapathy	A	cited by applicant
11661628	42	6638722	2003-10-01	Ji et al.	B2	cited by applicant
11661628	48	6794141	2004-09-01	Erlander et al.	B2	cited by applicant
11661628	54	7718403	2010-05-01	Kamberov et al.	B2	cited by applicant
11661628	55	8206913	2012-06-01	Kamberov et al.	B1	cited by applicant
11666872	7	9707528	2017-07-01	Suchocki	B2	cited by examiner
11666910	1	9387478	2016-07-01	Bergstedt	B2	cited by applicant
11666910	2	9909171	2018-03-01	Joseph	B2	cited by applicant
11666919	1	5518900	1996-05-01	Nikiforov et al.	A	cited by applicant
11667956	28	8697363	2014-04-01	Mir et al.	B2	cited by applicant
11667956	30	10144950	2018-12-01	Nolan	B2	cited by applicant
11667956	32	10626442	2020-04-01	Nolan	B2	cited by applicant
11667956	33	10982256	2021-04-01	Nolan	B2	cited by applicant
11667956	35	10995362	2021-05-01	Dallett et al.	B2	cited by applicant
11667963	16	9579655	2017-02-01	DeJohn et al.	B2	cited by applicant
11667964	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
11667964	1	4683202	1987-07-01	Mullis	A	cited by applicant
11667964	9	5437976	1995-08-01	Utermohlen	A	cited by applicant
11667964	13	5582989	1996-12-01	Caskey et al.	A	cited by applicant
11667964	18	5716784	1998-02-01	Di Cesare	A	cited by applicant
11667964	23	5750338	1998-05-01	Collins et al.	A	cited by applicant
11667964	27	5882856	1999-03-01	Shuber	A	cited by applicant
11667964	29	5912148	1999-06-01	Eggerding	A	cited by applicant
11667964	36	6027889	2000-02-01	Barany et al.	A	cited by applicant
11667964	38	6153425	2000-11-01	Kozwich et al.	A	cited by applicant
11667964	40	6207372	2001-03-01	Shuber	B1	cited by applicant
11667964	46	6618679	2003-09-01	Loehrlein et al.	B2	cited by applicant
11667964	47	7087414	2006-08-01	Gerdes et al.	B2	cited by applicant
11667964	49	7531328	2009-05-01	Gerdes et al.	B2	cited by applicant
11667964	50	8304214	2012-11-01	Gerdes et al.	B2	cited by applicant
11667964	51	8323897	2012-12-01	Andersen et al.	B2	cited by applicant
11667964	52	8815546	2014-08-01	Gerdes et al.	B2	cited by applicant
11667964	53	9206475	2015-12-01	Gerdes et al.	B2	cited by applicant
11667964	54	10106845	2018-10-01	Gerdes et al.	B2	cited by applicant
11667964	55	10689695	2020-06-01	Andersen	B2	cited by examiner
11667968	4	7700283	2010-04-01	Evans et al.	B2	cited by applicant
11667968	6	8158388	2012-04-01	Evans et al.	B2	cited by applicant
11667968	10	11001836	2021-05-01	Andersen et al.	B2	cited by applicant
11667970	4	9433943	2016-09-01	Bashir et al.	B2	cited by applicant
11674159	58	11332719	2022-05-01	Zhang et al.	B2	cited by applicant
11674168	2	4683195	1987-07-01	Mullis et al.	A	cited by applicant
11674168	3	4683202	1987-07-01	Mullis	A	cited by applicant
11674168	15	5538871	1996-07-01	Nuovo et al.	A	cited by applicant
11674168	22	5773258	1998-06-01	Birch et al.	A	cited by applicant
11674168	29	5914230	1999-06-01	Liu et al.	A	cited by applicant
11674168	55	7087414	2006-08-01	Gerdes et al.	B2	cited by applicant
11674168	58	8304214	2012-11-01	Gerdes et al.	B2	cited by applicant
11674168	59	8361720	2013-01-01	Oldham-Haltom et al.	B2	cited by applicant
11674168	63	8916344	2014-12-01	Zou et al.	B2	cited by applicant
11674168	68	9212392	2015-12-01	Allawi et al.	B2	cited by applicant
11674168	83	10648025	2020-05-01	Allawi et al.	B2	cited by applicant
11674168	85	10704081	2020-07-01	Lidgard et al.	B2	cited by applicant
11674168	86	10822638	2020-11-01	Allawi et al.	B2	cited by applicant
11674183	2	9580755	2017-02-01	Thierry	B2	cited by examiner
11674190	7	10106859	2018-10-01	Feikert	B2	cited by examiner
11680284	0	4683195	1987-07-01	Mullis et al.	A	cited by applicant
11680284	1	4683202	1987-07-01	Mullis	A	cited by applicant
11680284	4	5210015	1993-05-01	Gelfand et al.	A	cited by applicant
11680284	13	5567583	1996-10-01	Wang et al.	A	cited by applicant
11680284	29	5942391	1999-08-01	Zhang et al.	A	cited by applicant
11680284	32	5994056	1999-11-01	Higuchi	A	cited by applicant
11680284	39	6171785	2001-01-01	Higuchi	B1	cited by applicant
11680284	42	6197508	2001-03-01	Stanley	B1	cited by applicant
11680284	71	6858412	2005-02-01	Willis et al.	B2	cited by applicant
11680284	84	7115400	2006-10-01	Adessi et al.	B1	cited by applicant
11680284	94	7323305	2008-01-01	Leamon et al.	B2	cited by applicant
11680284	108	7700323	2010-04-01	Willis et al.	B2	cited by applicant
11680284	114	7835871	2010-11-01	Kain et al.	B2	cited by applicant
11680284	115	7862999	2011-01-01	Zheng et al.	B2	cited by applicant
11680284	121	7993880	2011-08-01	Willis et al.	B2	cited by applicant
11680284	144	10066259	2018-09-01	Gore	B2	cited by examiner
11680289	2	4683195	1987-07-01	Mullis et al.	A	cited by applicant
11680289	22	5605798	1997-02-01	Koster	A	cited by applicant
11680289	38	5989871	1999-11-01	Grossman et al.	A	cited by applicant
11680289	40	6043031	2000-03-01	Koster et al.	A	cited by applicant
11680289	43	6197498	2001-03-01	Koster	B1	cited by applicant
11680289	44	6221601	2001-04-01	Koster et al.	B1	cited by applicant
11680289	45	6221605	2001-04-01	Koster	B1	cited by applicant
11680289	47	6235478	2001-05-01	Koster	B1	cited by applicant
11680289	49	6258538	2001-07-01	Koster et al.	B1	cited by applicant
11680289	50	6268144	2001-07-01	Koster	B1	cited by applicant
11680289	51	6277573	2001-08-01	Koster	B1	cited by applicant
11680289	52	6300076	2001-10-01	Koster	B1	cited by applicant
11680289	54	6500621	2002-12-01	Koster	B2	cited by applicant
11680289	55	6602662	2003-08-01	Koster et al.	B1	cited by applicant
11680289	57	7074563	2006-07-01	Koster	B2	cited by applicant
11680289	58	7108974	2006-09-01	Ecker et al.	B2	cited by applicant
11680289	61	7226739	2007-06-01	Ecker et al.	B2	cited by applicant
11680289	63	7419787	2008-09-01	Koster	B2	cited by applicant
11680289	64	7759065	2010-07-01	Koster	B2	cited by applicant
11680289	65	8003317	2011-08-01	Beaulieu et al.	B2	cited by applicant
11680289	67	8349566	2013-01-01	Beaulieu et al.	B2	cited by applicant
11680289	69	9068223	2015-06-01	Beaulieu et al.	B2	cited by applicant
